,url,content,source,bias
281,https://www.reuters.com/article/us-usa-election-debate-analysis/biden-maintains-grip-on-2020-democratic-race-after-third-debate-idUSKCN1VY0DR,"washington      those expect joe biden s presidential candidacy to flame out any day now will have to keep wait the former us vice president survive another democratic debate on thursday largely unbloodied and unbowed leave those on the margin of the race for the party s 2020 nomination wonder if their time to gain ground on the frontrunner be run out if anything the third democratic debate in houston be notable for how few of the nine other candidate take hard swing at biden a marked contrast from early debate when his record be more directly challenge the evening likely leave the race fairly much as it be before the debate with biden hold a sizeable but not overwhelming lead over us senators bernie sander and elizabeth warren none of the other 17 democratic presidential candidate seek the chance to battle republican president donald trump in the november 2020 election have more than 4 support accord to the late ipsos poll release on wednesday biden seem more vulnerable than ever come into the debate face persistent question about his age verbal slipup and performance on the campaign trail but on thursday his resilience and forceful defense of his record as a us senator and no 2 to former president barack obama leave wide open the question of who else in the field might rise to shake up the race 
  most have a decent night but the frontrunner be still the frontrunner    say leah daughtry a democratic strategist in south carolina a critical early voting state in next year s nominate contest it be the first time warren be on a debate stage with biden and the matchup between the oldschool democratic centrist and the spirited progressive senator from massachusetts be widely anticipate yet it produce no firework as warren stick to her pattern of not criticize other democrat more fortunate for the 76yearold biden aside from a few slip of the tongue he provide little ammunition for those who argue he be too old or too out of step to be the party s nominee rather most of the candidate stress party unity and worry aloud about not appear divide in front of the american people a shift from early debate where intraparty conflict be the story when biden s rival on stage do go on the attack their attempt largely backfire most notable be a guide missile fire by julian castro the us housing secretary under obama who work hard to portray biden as past his prime castro 44 allege biden be forget something he have say a few minute early and then follow it up by charge that he not biden be the well steward of obama s legacy result in audible gasp from the large crowd in attendance as it turn out castro be incorrect about what biden have say early biden s adviser criticize castro for what they call a cheap shot and argue that castro have not learn the lesson of the first two debate attack biden do not pay off 
  castro go too far tonewise    say delacey skinner a democratic strategist in washington who be unaffiliate with a campaign    the jab at biden s age be cringeworthy  
 even we senator amy klobuchar of minnesota a candidate on stage with biden tell abc news afterward that castro s attack be so personal and so unnecessary  
 ask afterward about the charge he have take a cheap shot castro tell msnbc    I completely disagree    and say he be not suggest biden be too old but seek to highlight their policy difference on healthcare biden be help as well by several candidate pay homage to obama s record which reinforce biden s longstanding argument that he be well positioned to build on the former president s achievement and reverse trump s policy biden himself seize on obama s popularity with democrats early on by suggest that warren line up with sander a selfdescribed socialist on policy issue while he mirror obama in do so biden draw a sharp distinction between himself and his two close challenger    the senator say she s for bernie    biden say    well I m for barack  
 skinner say another candidate who probably help himself the most on thursday be beto o rourke the former texas congressman who have refashion his campaign persona in the aftermath of last month s shooting in his hometown of el paso that kill 22 o rourke who have make gun control his animate issue vow unequivocally to call for an assault weapon ban if elect president in a statement that quickly go viral on social medium former vice president joe biden speak during the 2020 democratic we presidential debate in houston texas we september 12 2019 mike blake 
  I think he ll generate some buzz out of this performance    skinner say    the question will be whether or not he can capitalize on it and sustain it  
 the good news for the less candidate on the stage on thursday be that all of they have already qualify for the october debate where they will be join by at least one other contender that should ensure the debate will again be split into two evening but this time in small group which may give the candidate more time to make their case to an electorate that to date have largely ignore they",reuters,1
282,https://www.theguardian.com/us-news/2016/oct/15/donald-trump-drug-testing-new-hampshire-rally,"donald trump suggest on saturday that hillary clinton might have take performanceenhance drug to prepare for their presidential debate and that both candidate for president should be test before wednesday s final debate 
  we re like athlete    the republican nominee tell a rally in portsmouth new hampshire    they make they take a drug test I think we should take a drug test prior to the debate I think we should why don t we do that  
 trump continue    we should take a drug test prior because I don t know what s go on with she but at the beginning of her last debate she be all pump up at the beginning and at the end it be    huh take I down she could barely reach her car so I think we should take a drug test anyway I m willing to do it  
 trump s campaign have previously criticise the medium for take his rally statement literally with the candidatesaying for instance that he be be sarcastic when he say barack obama found isis aide have yet to say whether he be speak tongue in cheek life after trump republicans brace for betrayal and civil war after 2016 read more the health of both candidate have be under scrutiny in the final month of the grueling 2016 campaign clinton be slow to reveal a bout of pneumonia which her campaign only make public after she make a premature departure from a september 11 memorial service in new york trump s repeat sniffling during the first two debate have also draw attention and howard dean the former governor of vermont be force to apologise for tweet a suggestion that it could be due to cocaine use the trump campaign do not respond to question about what drug the candidate be suggest could have be use to enhance clinton s debate performance a protrump super pac run by the millionaire donor robert mercer release an ad early this month question clinton s health    if athlete need to be test for drug for the big race of their life    the ad say    shouldn t candidate be test for the big race of yours  
 with his campaign in a tailspin after several woman come forward with allegation of sexual harassment trump begin saturday with another barrage of the tweet that have become a hallmark of his campaign in they he allege that the election be rig and suggest that a loss on 8 november would be illegitimate he write in one    100 fabricate and madeup charge push strongly by the medium and the clinton campaign may poison the mind of the american voter fix  
 donald trump grab I and go for the lip    say ninth accuser read more in another he say    this election be be rig by the medium push false and unsubstantiated charge and outright lie in order to elect crooked hillary  
 and a third    hillary clinton should have be prosecute and should be in jail instead she be run for president in what look like a rig election  
 the republican nominee have repeatedly suggest that the election be rig over the past few month and warn of voter fraud without any evidence since august trump have stir conspiracy theory in the swing state of pennsylvania warning of fraud in certain area    such as philadelphia a diverse city with a large african american population he have also echo a 2012 conspiracy theory that mitt romney fall victim to voter fraud in the city that year because he do not receive a single vote in 59 precinct in african american neighborhood there be 1687 precinct in the city and obama receive more than 85 of the vote there in 2012 trump pick up the theme during his rally in new hampshire scene of his first victory in the republican primary campaign    hillary clinton be run for president in what look like a rig election ok    he say    it look to I like a rig election the election be be rig by corrupt medium push completely false allegation and outright lie in an effort to elect her president and you know what I mean  
 the businessman have be widely condemn by member of both party for seek to undermine the legitimacy of the election but introduce trump on saturday alabama senator jeff session fuel the fire    they be attempt to rig this election    he say shake his fist    they will not succeed  
 clinton s campaign manager robby mook denounce the claim    campaign should be hard fight and election hard win but what be fundamental about the american electoral system be that it be free fair and open to the people    he say 
  participation in the system and particularly vote should be encourage not dismiss or undermine because a candidate be afraid he s go to lose  
 ashlee strong a spokeswoman for the house speaker paul ryan say the top republican in washington do not agree with trump s assertion of fraud    our democracy rely on confidence in election result and the speaker be fully confident the state will carry out this election with integrity    she say a spokesperson for the republican national committee chairman reince priebus do not respond to a request for comment and a spokesman for the senate majority leader mitch mcconnell decline to comment about whether they agree that the election be rig    priebus mcconnell and ryan continue to support trump although dozen of their party colleague have denounce he libertarian candidate gary johnson also dispute the claim with spokesman joe hunter say    he doesn t believe the actual voting be rig johnson have major issue with the twoparty control of ballot access debate etc    hunter add in contrast the republican senator ben sasse of nebraska a fierce trump critic tweet on saturday    freedomlove americans repudiate anybody who say they want to make lawful voter a little bit nervous at poll  
 trump also attempt to defend himself against the repeat sexual harassment allegation    how about this crazy woman on the airplane    he say of one accuser    I mean can anybody believe that one how about this after 15 minute we don t know each other  
  after 15 minute she say    well that be too much I decide fifteen minute with the lady in this place it would be one second and then it would be smack fifteen minute it s a crazy world we re live in",theguardian,0
283,https://www.newsmax.com/finance/economy/productivity/2019/12/10/id/945259/,"growth of us labor cost be not as robust as initially think in the third quarter suggest inflation could remain tame in the near term the sharp downward revision to labor cost report by the labor department on tuesday also point to some easing of the squeeze on profit margin corporate profit have be reduce by strong labor cost growth that have outpace revenue with worker productivity still sluggish however the pace of growth in labor cost be likely to remain solid 
  this be certainly good news for company profit margin which have be under pressure    say lydia boussour a senior economist at oxford economic in new york    however slow productivity growth and steady compensation growth will keep upward pressure on unit labor cost go forward  
 unit labor cost the price of labor per single unit of output increase at a 25 annualize rate in the third quarter they be previously report to have advance at a 36 rate secondquarter growth in labor cost be raise to a 24 pace from a 01 rate compare with the third quarter of 2018 labor cost grow at a 22 rate rather than the previously estimate 31    growth in hourly compensation be also revise lower to a 23 rate in the third quarter from the originally report 33 pace hourly compensation grow at a 37 rate compare with the third quarter of 2018 instead of the previously report 45 pace last quarter s gain in unit labor cost and compensation be in line with other recent measure show moderate wage gain indicate inflation will probably continue to run below the federal reserve s 2 target 
  that be about the same as the pace of inflation and indicate stable inflation    say rubeela farooqi chief us economist at high frequency economic in white plain new york fed official be schedule to begin a twoday policy meeting on tuesday the central bank be not expect to cut interest rate on wednesday against the backdrop of relatively upbeat economic datum include a sharp narrowing in the trade deficit in october a rebound in order for bigticket item and a surge in job growth in november the fed cut rate in october for the third time this year but signal a pause in the ease cycle that start in july when it reduce borrow cost for the first time since 2008 the central bank s preferred inflation measure increase 16 in the 12 month through october slow from 17 in september november datum will be publish later this month the government report last month that aftertax profit without inventory valuation and capital consumption adjustment which correspond to s p 500 profit decrease 113 billion or at a rate of 06 in the third quarter profit be down at a rate of 04 compare with the third quarter of 2018 the dollar be steady against a basket of currency while we treasury price fall stock on wall street be mix the government also confirm that worker productivity fall by the most in nearly four year in the third quarter as a rebound in hour drive by a surge in the volatile selfemploye and unpaid family worker component outpace output nonfarm productivity which measure hourly output per worker decrease at a 02 rate in the last quarter the big drop since the fourth quarter of 2015 productivity be previously report to have decline at a 03 pace in the julyseptember quarter productivity grow at an unrevise 25 rate in the second quarter the government last month revise up thirdquarter gross domestic product growth to a 21 rate from a 19 pace compare with the third quarter of 2018 productivity increase at a 15 rate instead of the previously report 14 pace tepid productivity suggest the economy be unlikely to achieve the trump administration s goal of 3 annual growth productivity grow at an average annual rate of 13 from 2007 to 2018 below its longterm rate of 21 from 1947 to 2018 indicate that the speed at which the economy can expand over a long period without ignite inflation have slow some economist blame soft productivity on a shortage of worker as well as the impact of rampant drug addiction in some part of the country other also argue that low capital expenditure which they say have result in a sharp drop in the capitaltolabor ratio be hold down productivity there be also a belief that productivity be be inaccurately measure especially on the information technology side feed chairman jerome powell say in october the us central bank be carefully assess the implication of possibly mismeasure productivity gain  
 hour work rise at a revise 25 rate last quarter that be up from the 24 pace estimate in november",newsmax,2
284,http://www.reuters.com/article/us-usa-trump-afghanistan-idUSKCN1B109Q,"washington      the united states suggest on tuesday it could cut we aid to pakistan or downgrade islamabad s status as a major nonnato ally to pressure the south asian nation to do more to help it with the war in afghanistan a day after president donald trump commit to an openended conflict in afghanistan and single out pakistan for harbor afghan taliban insurgent and other militant us secretary of state rex tillerson say washington s relationship with pakistan would depend on its help against terrorism 
  we be go to be condition our support for pakistan and our relationship with they on they deliver result in this area    tillerson tell reporter us official be frustrate by what they see as pakistan s reluctance to act against group such as the afghan taliban and the haqqani network that they believe exploit safe haven on pakistani soil to launch attack on neighbor afghanistan pakistan deny it harbor militant fight we and afghan government force in afghanistan tillerson say the united states could consider withdraw pakistan s status as a major nonnato ally which provide limited benefit such as give pakistan fast access to surplus we military hardware if cooperation do not improve 
  we have some leverage that s be discuss in term of the amount of aid and military assistance we give they their status as nonnato alliance partner all of that can be put on the table    he say in a televise speech on monday offer few specific trump promise a steppedup military campaign against taliban insurgent who have gain ground against the usbacked afghan government and he single out pakistan for harbor militant usbacked afghan force overthrow the taliban s hardline islamist government in late 2001 because it shelter al qaeda chief osama bin laden architect of the sept 11 attack on new york and washington that year us force have be bogge down since in a war that have vex three american president about 2400 us troop have die there in america s long military conflict 
  for a graphic on we troop and contractor in afghanistan click tmsnrtrs2xm6cxq the afghan government welcome trump s speech but the taliban say it would make the country a graveyard for the american empire  
 successive we administration have struggle with how to deal with nucleararmed pakistan which have a porous border with afghanistan washington fume about inaction against the taliban but pakistan have cooperate on other us counterterrorism effort include against al qaeda and islamic state militant the pakistani foreign ministry say it be disappointing that the us policy statement ignore the enormous sacrifice render by the pakistani nation in fight terrorism us secretary of state rex tillerson speak at a press briefing at the state department in washington we august 22 2017 yuri gripa 
  as a matter of policy pakistan do not allow use of its territory against any country    it say a senior us official say on tuesday significant measure be under consideration include possibly sanction pakistani official with tie to extremist organization trump also call for pakistan s great rival india to play a big role in afghanistan a prospect that will ring alarm bell for pakistan s general 
  trump s policy of engage india and threaten action may actually constrain pakistan and lead to the opposite of what he want    say zahid hussain a pakistani security analyst the united states have little choice but to use pakistani road and air corridor to resupply its troop in landlocked afghanistan give islamabad considerable leverage we official fret that if pakistan become an active foe it could far destabilize afghanistan and endanger we soldier defense secretary jim mattis say on tuesday he be await a plan from the us military s chairman of the joint chief of staff general joseph dunford before decide how many more troop to send to afghanistan 
  when he bring that to I I will determine how many more we need to send in    mattis tell reporter in baghdad    it may or may not be the number that be bandy about  
 we official have say trump have give mattis authority to send about 4000 additional troop to add to the roughly 8400 already in afghanistan the us air force may intensify its strike in afghanistan and expand training of the afghan air force follow trump s decision its top general tell on tuesday most us troop in afghanistan work with a natoled training and advise mission with the rest part of a counterterrorism force that mostly target pocket of al qaeda and islamic state fighter",reuters,1
285,https://www.newsmax.com/finance/streettalk/wall-street-dow-stocks-s-p-500/2020/01/10/id/949252/,"we stock fall on friday from recordhigh level as investor take profit and datum show slowerthanexpecte december us job growth but the major index post gain for the week domestic job increase by 145000 last month below the forecast for a 164000 rise the us government datum show as the pace of hire remain more than enough to keep the long economic expansion in history on track friday s report also show the jobless rate hold near a 50year low of 35 and average hourly earning rise 01 in the previous month 
  you ve have an extremely strong start to the year lead by a number of technology stalwart and an underwhelming job report    say michael james manage director of equity trading at wedbush security in los angeles that have give investor reason to take some profit but next week the focus will turn to earning he say the dow jones industrial average fall 13313 point or 046    to 2882377 the s p 500 lose 935 point or 029    to 326535 and the nasdaq composite drop 2457 point or 027    to 917886 for the week the s p 500 rise 09 and the dow add 07    the nasdaq climb 18 in its fifth consecutive week of gain the gain follow ease tension between the united states and iran and firm hope of a uschina trade deal the s p 500 technology index which gain 22 for the week be down 02 on friday white house economic adviser larry kudlow tell fox business the trade deal be on track to be sign on jan 15 boeing co fall 19 after the company release hundred of internal message that contain harshly critical comment on 737 max development with the fourthquarter earning season set to begin in earnest next week analyst expect profit for s p 500 company to have decline 06 in their second consecutive quarterly decline accord to refinitiv ibes datum decline issue outnumber advance one on the nyse by a 109to1 ratio on nasdaq a 131to1 ratio favor decliner the s p 500 post 61 new 52week high and 1 new low the nasdaq composite record 106 new high and 27 new low volume on us exchange be 677 billion share compare with the 7 billion average for the full session over the last 20 trading day",newsmax,2
286,https://www.reuters.com/article/us-usa-court-fines/us-high-court-buttresses-constitutional-ban-on-excessive-fines-idUSKCN1Q91Z0,"washington      in a decision that may curb the rise of financial penalty and property seizure in the us criminal justice system the supreme court on wednesday for the first time rule that the us constitution s ban on excess fine applie to state as well as the federal government the nine justice rule unanimously in favor of an indiana man name tyson timb who argue that police violate his right by seize his 42000 land rover vehicle after he be convict as a heroin dealer justice ruth bad ginsburg back on the bench for a second straight day after undergo lung cancer surgery in december write the court s opinion which clarify the applicability of the excessive fine prohibition contain in the constitution s eighth amendment 
  for good reason the protection against excessive fine have be a constant shield throughout angloamerican history exorbitant toll undermine other constitutional liberty    ginsburg say in court as she announce the rule the vehicle be take in a process call civil asset forfeiture that permit police to seize and keep property involve in a crime 
  the supreme court recognize rightly that the excessive fine clause be a vital check on the government s power to punish people and strip they of their property    say sam gedge a lawyer at the institute for justice a libertarian legal group that represent timb civil liberty activist have criticize an increase in the use of fine and other penalty in the federal and state criminal justice system in the past three decade organization from across the ideological spectrum back timb include the american civil liberties union and the us chamber of commerce business group 
  the excessive fine clause be now clearly hold to be a safeguard when state and local court and police see people as dollar sign    aclu lawyer nusrat choudhury say we senator kamala harris of california a 2020 democratic presidential candidate write on twitter    like our broken cash bail system excessive fine and confiscation of property lead to the criminalization of poverty  
 the case will now return to indiana court to determine whether the seizure be excessive 
  although we argue for a different outcome we respect the court s decision    indiana attorney general curtis hill a republican say in a statement timb plead guilty in 2015 to one count of deal in control substance and one count of conspiracy to commit theft after sell four gram of heroin to undercover police officer for 385 in marion indiana in two separate transaction two year early accord to legal filing he be sentence to one year of home detention and five year of probation and authority seize his 2012 land rover lr2 suv which he have use to purchase transport and sell the drug the decision mean that timb now have a chance to get his land rover back the eighth amendment be part of the bill of right the constitution s first 10 amendment that be ratify in 1791 as guarantee of individual right and curb on governmental power the supreme court have hold that various part of the bill of right apply to the state not just the federal government include the eighth amendment ban on cruel and unusual punishment in a 2010 gun right decision it rule that the second amendment right to keep and bear arm applie to the state timb who have admit he be a drug addict purchase the land rover in 2013 with money he obtain from a life insurance policy follow the death of his father timb argue that his vehicle s seizure constitute an excessive fine because he have deal drug only twice be convict of only one drugdeale offense and the maximum fine for the offense be 10000 much less than the vehicle s value timb appeal to the us supreme court after the indiana supreme court in 2017 reverse an indiana state judge s 2015 ruling in his favor",reuters,1
287,https://www.reuters.com/article/us-usa-russia-hackers/russian-hacking-of-conservative-groups-sites-thwarted-microsoft-idUSKCN1L60I0,"washington      microsoft corp say that hacker link to russia s government seek to launch cyber attack on we political group warn that moscow be broaden attack ahead of november s congressional election the world s big software company say late on monday that it last week take control of six web domain that hacker have create to mimic website belong to the us senate two conservative think tank and microsoft s onedrive cloud storage service hacker use fake site in phishe scheme to trick user into provide login detail for access computer network and confidential system such as email account the domain takedown represent microsoft s late effort to thwart what it say be hack attempt by a group know as fancy bear    or apt28 that be link to the russian government the company say it have shut down 84 fake website in 12 courtapproved action over the past two year 
  we re concern that these and other attempt pose security threat to a broaden array of group connect with both american political party in the runup to the 2018 election    microsoft president brad smith say in a blog post microsoft say it have no evidence the hacker succeed in compromise any user credential or steal any datum russian government official reject the microsoft allegation and say there be no evidence to support they 
  we don t know what hacker they be talk about    kremlin spokesman dmitry peskov tell reporter 
  it be regrettable that a large international company which have be work in the russian market for a long time quite actively and successfully have to take part in a witchhunt that have engulf washington    russia s foreign ministry later say in a statement moscow have repeatedly dismiss allegation that it have use hacker to influence we election and political opinion the target think tank include the international republican institute whose board member include republican senator john mccain of arizona and the hudson institute accord to microsoft the international republican institute confirm in a statement on its website that it have be target    this late attempt be consistent with the campaign of meddle that the kremlin have wage against organization that support democracy and human right it be clearly design to sow confusion conflict and fear among those who criticize mr putin s authoritarian regime    institute president daniel twining say in the statement representative with the hudson institute could not be reach for comment microsoft s report come amid increase tension between moscow and washington over allegation of electionmeddle a us federal grand jury indict 12 russian intelligence officer in july on charge of hack democratic party computer network in an attempt to sway the 2016 us presidential election and some us official have say moscow could try to interfere with the us midterm election in november three us intelligence official speak on the condition of anonymity say the hacking into traditional republican policy organization be neither new nor confine to russia other include china and iran have attempt to penetrate the website and communication of political and other group across what one of the official describe as the entire political spectrum from far leave to far right  
 several cybersecurity firm say they have uncover no evidence to link the site uncover by microsoft to election interference say that apt28 and other foreign hack group have target political we political group for a decade 
  this activity today look like runofthemill spy so far nothing special    say thomas rid professor of strategic study at john hopkins school of advanced international study a russian flag be see on a laptop screen in front of a computer screen display cyber code kacper pempelillustration four of the six malicious domain name suggest they run legitimate microsoft program include active directory software for log into website sharepoint collaboration tool and office 365 onedrive cloud storage microsoft say it would offer enhance security to we political party candidate and campaign that use its office 365 software the new service accountguard will secure work and personal account of microsoft office 365 outlookcom and hotmail the company say it will alert organization when a staff member s account have be compromise by hacker work for a foreign government",reuters,1
288,https://www.newsmax.com/politics/trump-macron-france-nato/2019/12/03/id/944221/,"us president donald trump on tuesday take aim at president emmanuel macron over the french leader s criticism of nato and criticize the other member of the military alliance for be too slow to beef up their defense budget as prime minister and president of the 29member alliance converge on london for a summit mark nato s 70th birthday trump tell reporter macron s comment be very nasty when he lament the brain death of the organization due in large part to a lack of we leadership 
  sometimes he ll say thing that he should not say    trump say    sometimes I think he do thing that be counterproductive for his own country  
 during campaign for the last election trump describe nato as obsolete    he have since temper his criticism somewhat relation between the us and france be particularly strain this week after the us trade representative propose introduce tariff on 24 billion in good in retaliation for a french tax on global tech giant include google amazon and facebook trump and macron be due to meet on the sideline of the summit discuss military funding trump note that a lot of country have not pay  
 after russia annex the crimean peninsula in 2014 nato country halt their postcold war spending cut and begin increase spending they pledge to move toward spend 2 of gdp on their national defense budget by 2024 
  you could make the case that they ve be delinquent for 2530 year    trump say after talk with nato secretarygeneral jens stoltenberg he add that the figure of 2    be a very low number it really should be 4  
 stoltenberg give the unenviable task of try to hold nato together as its leader take pot shot at each other say that we re do more together north america and europe than we have do in many decade  
 european ally and canada be forecast by the end of this year to have increase defense spending by 130 billion since 2016 nato predict they will be spend 400 billion more by 2024 the summit in london come amid a series of spat between leader that threaten to expose a lack of unity that could well undermine the military organization s credibility macron insist ahead of the meeting that the endless spending debate should be set aside so that nato can focus on important strategic question like who its enemy really be how to improve tie with russia and what to do with an unpredictable ally like turkey in turn turkish president recep tayyip erdogan have lash out at macron and the very public argument bode ill for a summit host by british prime minister boris johnson who be deep into an electoral campaign and desperately want to smooth thing over ankara raise the ire of its ally by invade northern syria and for buy russian air defense system with powerful computer aboard that suck up datum and would compromise the military equipment of ally if they be station nearby before head to london erdogan suggest that turkey might not back poland and nato s baltic ally estonia latvia and lithuania should they require defend unless the ally support turkish concern about syrian kurdish fighter which ankara see as terrorist that threat raise new question about nato s commitment to its collective defense clause article 5 under which all ally vow to come to the aid of a member under attack the clause have only ever be activate once after the 911 attack in the united states the twoday summit kick off late tuesday with reception at buckingham palace and down street one short working session will be hold at a golf resort in outer london on wednesday the aim be to issue a joint declaration if the summit can survive the friendly fire trump be due to hold separate talk with macron german chancellor angela merkel danish prime minister mette frederiksen and italian premier giuseppe conte on the sideline of the summit johnson be also set to host talk on syria with macron merkel and erdogan later tuesday",newsmax,2
289,http://www.newsmax.com/Headline/Trump-Closes-in-electoral-lead/2016/09/10/id/747607/,republican donald trump appear to have carve out a wide path to the white house as a number of state include florida and ohio be no long consider likely win for democratic rival hillary clinton accord to the late reutersipsos state of the nation project release on saturday the project which combine opinion poll with an analysis of vote pattern under different election scenario still show clinton would have the good chance of win the presidency if the nov 8 election be hold today yet trump have catch up to her level of support in several state clinton now have an 83 percent chance of win the election by an average of 47 vote in the electoral college the body that ultimately select the president in late august the state of the nation estimate that clinton have a 95 percent chance of win by an average of 108 electoral vote over the past few week clinton s lead in the national poll have slip considerably poll tend to narrow as election day near and the clinton campaign have struggle to overcome controversy about how she handle classified information while serve as secretary of state a separate reutersipsos poll of likely voter show an 8point lead for clinton have vanish since the last week of august clinton be still favor to win 17 state include many with large urban population such as new york new jersey and california that heavily influence the outcome of the election trump would likely win 23 state many of they with small population the number of state project for clinton have drop over the past few week two of those state ohio and florida be consider likely win for clinton in late august now the candidate be about even in support five more state include michigan and north carolina be also up for grab the sample size be insufficient to determine the outcome in wyoming vermont alaska and the district of columbia though alaska usually vote republican and washington dc for the democratic party candidate the reutersipsos state of the nation project be drive by an online survey that gather response from about 15000 people per week their response be weight accord to the late population estimate and each respondent be rank accord to their likelihood to vote once the poll be complete the project tally the level of support and estimate error for both candidate and then run multiple election simulation give their respective support,newsmax,2
290,https://www.reuters.com/article/us-health-coronavirus-who-airborne/who-acknowledges-evidence-emerging-of-airborne-spread-of-covid-19-idUSKBN2482AU,"geneva      the world health organization on tuesday acknowledge evidence emerge of the airborne spread of the novel coronavirus after a group of scientist urge the global body to update its guidance on how the respiratory disease pass between people 
  we have be talk about the possibility of airborne transmission and aerosol transmission as one of the mode of transmission of covid19    maria van kerkhove technical lead on the covid19 pandemic at the who tell a news briefing the who have previously say the virus that cause the covid19 respiratory disease spread primarily through small droplet expel from the nose and mouth of an infected person that quickly sink to the ground but in an open letter to the genevabase agency publish on monday in the clinical infectious disease journal 239 scientist in 32 country outline evidence that they say show float virus particle can infect people who breathe they in relate coverage japan supercomputer suggest change to travel work amid airborne virus threat because those small exhaled particle can linger in the air the scientist in the group have be urge who to update its guidance 
  we want they to acknowledge the evidence    say jose jimenez a chemist at the university of colorado who sign the paper 
  this be definitely not an attack on the who it s a scientific debate but we feel we need to go public because they be refuse to hear the evidence after many conversation with they    he say in a telephone interview speak at tuesday s briefing in geneva benedetta allegranzi the who s technical lead for infection prevention and control say there be evidence emerge of airborne transmission of the coronavirus but that it be not definitive a logo be picture on the headquarters of the world health orgnaization who in geneva switzerland june 25 2020 denis balibouse 
   the possibility of airborne transmission in public setting especially in very specific condition crowd close poorly ventilate setting that have be describe can not be rule out    she say 
  however the evidence need to be gather and interpret and we continue to support this  
 jimenez say historically there have be a fierce opposition in the medical profession to the notion of aerosol transmission and the bar for proof have be set very high a key concern have be a fear of panic 
  if people hear airborne healthcare worker will refuse to go to the hospital    he say or people will buy up all the highly protective n95 respirator mask    and there will be none leave for develop country  
 jimenez say the who panel assess the evidence on airborne transmission be not scientifically diverse and lack representation from expert in aerosol transmission any change in the who s assessment of risk of transmission could affect its current advice on keep 1metre 33 foot of physical distancing government which rely on the agency for guidance policy may also have to adjust public health measure aim at curb the spread of the virus van kerkhove say the who would publish a scientific brief summarise the state of knowledge on mode of transmission of the virus in the come day 
  a comprehensive package of intervention be require to be able to stop transmission    she say 
  this include not only physical distancing it include the use of mask where appropriate in certain setting specifically where you can t do physical distancing and especially for healthcare worker",reuters,1
291,https://www.theguardian.com/us-news/2019/jan/11/jayme-closs-found-alive-three-months-after-parents,"a 13yearold wisconsin girl miss since her parent be discover shoot dead in their home three month ago have be find malnourish and dirty after flee her captor in a remote community jayme closs escape a remote house on thursday flee on foot to be find by a woman who be walk her dog the 13yearold be take into police custody after the woman stop at a nearby home to call police she be reunite with her family on friday after talk to investigator investigator name the suspect as jake thomas patterson 21 and announce kidnapping and murder charge on friday police say patterson plan his action and take step to keep himself from be see patterson be find down the road from the house from which jayme escape and be arrest base on a description of his vehicle the teenager be able to provide police say authority believe he be out look for the girl when he be take into custody the barron county sheriff chris fitzgerald say investigator be still try to determine what jayme have experience and establish why patterson appear to have be determine to abduct her 
  the will of a kid to survive it s unthinkable    say fitzgerald who be emotional after spend 88 day try to find the teenager fitzgerald say that as of friday morning there be no indication patterson have a relationship with the family nor be there evidence he have social medium contact with jayme he say patterson do have a tie to jayme s hometown barron but would not elaborate on the connection he also say patterson have change his appearance before the attack and abduction in october and have shave his head so that he wouldn t leave hair behind 
  this case remain very active as we stand before you today    say fitzgerald despite receive thousand of tip concern jayme s disappearance police say the search be make more difficult by step the suspect take to keep himself from be see by police and the public 
  it s a remote area there isn t a lot of house in that area    fitzgerald say    he not only conceal his identity from we it appear he conceal she from other people also his friend  
 investigator question patterson who be unemployed and have no criminal history locally or in the state of wisconsin on friday morning the house in which jayme have most recently be hold be search investigator say it be not yet clear if jayme have be in the same house for the entire three month of her disappearance or if she be abuse by her captor the local district attorney s office say it plan to issue a criminal complaint next week sue allard jayme s aunt tell the minneapolis star tribune she could barely express her joy after hear the news on thursday night 
  praise the lord    allard say between sob    it s the news we ve be wait on for three month I can t wait to get my arm around her I just can t wait  
 police say they be not look for additional suspect and that no one else have be find in the residence from which jayme escape 
  it be an incredible day    say justin tolomeo fbi special agent in charge of milwaukee tolomeo say the case have be difficult because of the step the suspect take to evade law enforcement but the teenager have overcome those obstacle to stage her own escape patterson be schedule to make his first court appearance on monday",theguardian,0
